step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
750,4.945720,,,2.805737e-04,0.7485,2516.2,62.0,1138.9,2454.8,65536.0,0,1121.34,2102.29,17.72,2280.0
760,4.885221,,,2.790279e-04,0.7269,2513.2,62.0,1138.9,2487.5,65536.0,0,1121.17,2105.90,17.69,2280.0
770,4.882085,,,2.774275e-04,0.7725,2512.9,62.0,1138.9,2520.1,65536.0,0,1119.86,2105.18,17.61,2280.0
780,4.831384,,,2.757736e-04,0.7571,2514.2,62.0,1138.9,2552.8,65536.0,0,1121.74,2104.14,17.65,2280.0
790,4.898919,,,2.740666e-04,0.7760,2514.1,62.0,1138.9,2585.4,65536.0,0,1119.94,2106.33,17.69,2280.0
800,4.825029,,,2.723075e-04,0.7693,2511.3,62.0,1138.9,2618.1,65536.0,0,1126.25,2103.54,17.64,2280.0
810,4.782646,,,2.704969e-04,0.7260,2512.9,62.0,1138.9,2650.7,65536.0,0,1119.08,2107.99,17.75,2280.0
820,4.962501,,,2.686356e-04,0.7318,2513.6,62.0,1138.9,2683.4,65536.0,0,1122.66,2104.06,17.75,2280.0
830,4.907419,,,2.667244e-04,0.7402,2509.3,62.0,1138.9,2716.0,65536.0,0,1119.14,2110.80,17.59,2280.0
840,4.867573,,,2.647643e-04,0.7444,2513.4,62.0,1138.9,2748.7,65536.0,0,1121.75,2105.52,17.59,2280.0
850,4.818317,,,2.627560e-04,0.7298,2512.2,62.0,1138.9,2781.3,65536.0,0,1122.14,2104.03,17.61,2280.0
860,4.813788,,,2.607005e-04,0.6920,2513.0,62.0,1138.9,2814.0,65536.0,0,1120.29,2107.60,17.65,2280.0
870,4.848810,,,2.585985e-04,0.6906,2511.9,62.0,1138.9,2846.6,65536.0,0,1120.52,2108.59,17.65,2280.0
880,4.731214,,,2.564512e-04,0.7046,2512.0,62.0,1138.9,2879.3,65536.0,0,1122.89,2106.20,17.57,2280.0
890,4.732147,,,2.542594e-04,0.7111,2513.2,62.0,1138.9,2911.9,65536.0,0,1119.92,2107.38,17.71,2280.0
900,4.764226,,,2.520240e-04,0.7437,2511.3,62.0,1138.9,2944.6,65536.0,0,1119.35,2108.77,17.67,2280.0
910,4.811824,,,2.497460e-04,0.6916,2511.6,62.0,1138.9,2977.3,65536.0,0,1122.89,2106.63,17.69,2280.0
920,4.802420,,,2.474265e-04,0.7009,2513.3,62.0,1138.9,3009.9,65536.0,0,1121.24,2105.46,17.61,2280.0
