step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
1210,4.570307,,,1.671333e-04,0.7082,1873.5,62.0,1126.9,5312.0,65536.0,0,1163.62,3181.36,17.54,2280.0
1220,4.577064,,,1.641046e-04,0.6897,1871.5,62.0,1126.9,5355.8,65536.0,0,1165.95,3183.20,17.56,2280.0
1230,4.439272,,,1.610720e-04,0.7125,1871.8,62.0,1126.9,5399.7,65536.0,0,1162.82,3185.32,17.54,2280.0
1240,4.497539,,,1.580367e-04,0.7120,1871.5,62.0,1126.9,5443.5,65536.0,0,1163.40,3185.91,17.53,2280.0
1250,4.443308,,,1.550000e-04,0.7295,1872.4,62.0,1126.9,5487.3,65536.0,0,1160.44,3186.39,17.53,2280.0
1260,4.435997,,,1.519634e-04,0.7148,1872.9,62.0,1126.9,5531.2,65536.0,0,1160.22,3184.59,17.61,2280.0
1270,4.485820,,,1.489280e-04,0.7306,1872.3,62.0,1126.9,5575.0,65536.0,0,1168.01,3178.36,17.68,2280.0
1280,4.593758,,,1.458954e-04,0.7046,1873.6,62.0,1126.9,5618.8,65536.0,0,1162.38,3181.78,17.53,2280.0
1290,4.536481,,,1.428667e-04,0.7334,1870.8,62.0,1126.9,5662.7,65536.0,0,1166.07,3184.75,17.65,2280.0
1300,4.522925,,,1.398434e-04,0.7102,1871.3,62.0,1126.9,5706.5,65536.0,0,1161.06,3188.58,17.53,2280.0
1310,4.471382,,,1.368267e-04,0.7037,1872.2,62.0,1126.9,5750.3,65536.0,0,1160.95,3186.63,17.55,2280.0
1320,4.473005,,,1.338180e-04,0.7407,1870.5,62.0,1126.9,5794.1,65536.0,0,1166.99,3183.47,18.08,2280.0
1330,4.403724,,,1.308185e-04,0.7679,1871.4,62.0,1126.9,5838.0,65536.0,0,1163.02,3186.32,17.66,2280.0
1340,4.346052,,,1.278297e-04,0.7434,1872.4,62.0,1126.9,5881.8,65536.0,0,1162.32,3184.37,17.67,2280.0
1350,4.532179,,,1.248528e-04,0.7183,1872.2,62.0,1126.9,5925.6,65536.0,0,1162.20,3185.46,17.54,2280.0
1360,4.464285,,,1.218891e-04,0.7601,1872.8,62.0,1126.9,5969.4,65536.0,0,1162.06,3183.79,17.46,2280.0
1370,4.443303,,,1.189400e-04,0.7226,1870.4,62.0,1126.9,6013.3,65536.0,0,1163.75,3186.09,17.64,2280.0
1380,4.502675,,,1.160066e-04,0.7633,1872.2,62.0,1126.9,6057.1,65536.0,0,1161.94,3185.31,17.59,2280.0
1390,4.504769,,,1.130904e-04,0.7774,1870.1,62.0,1126.9,6100.9,65536.0,0,1166.70,3185.47,17.55,2280.0
1400,4.514955,,,1.101925e-04,0.7169,1872.0,62.0,1126.9,6144.8,65536.0,0,1161.64,3186.11,17.52,2280.0
1410,4.513170,,,1.073143e-04,0.7148,1872.1,62.0,1126.9,6188.6,65536.0,0,1160.88,3186.54,17.57,2280.0
1420,4.336795,,,1.044571e-04,0.7357,1871.4,62.0,1126.9,6232.4,65536.0,0,1165.43,3184.30,17.52,2280.0
1430,4.519501,,,1.016219e-04,0.7283,1872.7,62.0,1126.9,6276.2,65536.0,0,1163.03,3183.47,17.61,2280.0
1440,4.383603,,,9.881024e-05,0.7495,1872.2,62.0,1126.9,6320.1,65536.0,0,1162.45,3184.35,17.54,2280.0
1450,4.435983,,,9.602318e-05,0.7227,1872.6,62.0,1126.9,6363.9,65536.0,0,1159.96,3186.57,17.58,2280.0
1460,4.336738,,,9.326200e-05,0.7589,1872.5,62.0,1126.9,6407.7,65536.0,0,1159.90,3186.75,17.54,2280.0
1470,4.331248,,,9.052790e-05,0.7450,1871.9,62.0,1126.9,6451.5,65536.0,0,1163.67,3183.60,17.55,2280.0
1480,4.342170,,,8.782209e-05,0.7777,1872.0,62.0,1126.9,6495.4,65536.0,0,1161.67,3186.21,17.53,2280.0
1490,4.305241,,,8.514570e-05,0.7463,1871.7,62.0,1126.9,6539.2,65536.0,0,1161.34,3186.45,17.53,2280.0
1500,4.413035,4.412741,82.495285,8.250000e-05,0.7333,1873.1,62.0,1126.9,6583.0,65536.0,0,1163.26,3181.94,17.60,2280.0
1510,4.432788,,,7.988609e-05,0.7100,1872.4,62.0,1126.9,6630.4,65536.0,0,1164.58,3181.95,17.52,2280.0
1520,4.330773,,,7.730510e-05,0.7685,1872.6,62.0,1126.9,6674.2,65536.0,0,1160.63,3185.70,17.59,2280.0
1530,4.280468,,,7.475822e-05,0.7016,1872.5,62.0,1126.9,6718.0,65536.0,0,1161.57,3185.04,17.66,2280.0
1540,4.352270,,,7.224653e-05,0.7376,1875.2,62.0,1126.9,6761.8,65536.0,0,1159.59,3181.33,17.62,2280.0
1550,4.361173,,,6.977115e-05,0.7506,1871.9,62.0,1126.9,6805.6,65536.0,0,1167.72,3180.34,17.51,2280.0
1560,4.336917,,,6.733312e-05,0.7544,1872.7,62.0,1126.9,6849.4,65536.0,0,1161.49,3183.15,17.56,2280.0
1570,4.274742,,,6.493357e-05,0.7732,1873.0,62.0,1126.9,6893.2,65536.0,0,1162.55,3182.45,17.60,2280.0
1580,4.407173,,,6.257350e-05,0.7790,1871.5,62.0,1126.9,6937.0,65536.0,0,1163.04,3186.27,17.54,2280.0
1590,4.368605,,,6.025401e-05,0.7384,1873.8,62.0,1126.9,6980.8,65536.0,0,1162.58,3179.99,17.57,2280.0
1600,4.385052,,,5.797606e-05,0.7670,1874.4,62.0,1126.9,7024.6,65536.0,0,1161.57,3180.94,17.53,2280.0
1610,4.347973,,,5.574067e-05,0.7510,1873.3,62.0,1126.9,7068.4,65536.0,0,1160.74,3183.30,17.59,2280.0
1620,4.378823,,,5.354880e-05,0.7428,1872.1,62.0,1126.9,7112.2,65536.0,0,1161.14,3186.61,17.61,2280.0
1630,4.405050,,,5.140145e-05,0.7493,1873.6,62.0,1126.9,7156.0,65536.0,0,1161.71,3181.96,17.60,2280.0
1640,4.324639,,,4.929955e-05,0.7520,1873.9,62.0,1126.9,7199.8,65536.0,0,1160.76,3182.41,17.50,2280.0
1650,4.293328,,,4.724400e-05,0.7348,1872.3,62.0,1126.9,7243.6,65536.0,0,1162.37,3184.58,17.51,2280.0
1660,4.439156,,,4.523571e-05,0.7496,1873.7,62.0,1126.9,7287.4,65536.0,0,1164.24,3179.63,17.52,2280.0
1670,4.382293,,,4.327557e-05,0.7518,1872.6,62.0,1126.9,7331.2,65536.0,0,1159.34,3186.60,17.85,2280.0
1680,4.329692,,,4.136443e-05,0.7288,1874.2,62.0,1126.9,7374.9,65536.0,0,1161.90,3181.07,17.53,2280.0
1690,4.443252,,,3.950315e-05,0.7729,1874.9,62.0,1126.9,7418.7,65536.0,0,1160.34,3180.81,17.53,2280.0
1700,4.292424,,,3.769253e-05,0.7482,1874.0,62.0,1126.9,7462.5,65536.0,0,1159.06,3184.48,17.46,2280.0
1710,4.320713,,,3.593336e-05,0.7799,1872.5,62.0,1126.9,7506.3,65536.0,0,1161.11,3185.17,17.59,2280.0
1720,4.282527,,,3.422641e-05,0.7399,1873.3,62.0,1126.9,7550.1,65536.0,0,1161.32,3183.62,17.60,2280.0
1730,4.318017,,,3.257244e-05,0.7425,1870.0,62.0,1126.9,7593.9,65536.0,0,1160.96,3191.31,17.48,2280.0
