step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
1250,4.443321,,,1.550000e-04,0.7295,1926.6,61.0,1126.9,5332.6,65536.0,0,1109.34,3110.81,17.43,2280.0
1260,4.436016,,,1.519634e-04,0.7148,1925.8,61.0,1126.9,5375.2,65536.0,0,1109.89,3112.30,17.52,2280.0
1270,4.485837,,,1.489280e-04,0.7306,1926.8,62.0,1126.9,5417.8,65536.0,0,1109.75,3109.31,17.61,2280.0
1280,4.593761,,,1.458954e-04,0.7046,1927.2,61.0,1126.9,5460.4,65536.0,0,1108.84,3109.82,17.50,2280.0
1290,4.536462,,,1.428667e-04,0.7333,1924.0,61.0,1126.9,5503.0,65536.0,0,1112.21,3113.09,17.44,2280.0
1300,4.522909,,,1.398434e-04,0.7100,1927.9,61.0,1126.9,5545.6,65536.0,0,1110.42,3106.99,17.54,2280.0
1310,4.471369,,,1.368267e-04,0.7037,1926.1,61.0,1126.9,5588.1,65536.0,0,1108.29,3112.45,17.53,2280.0
1320,4.472961,,,1.338180e-04,0.7406,1925.8,61.0,1126.9,5630.8,65536.0,0,1108.72,3112.82,17.54,2280.0
1330,4.403738,,,1.308185e-04,0.7679,1925.2,61.0,1126.9,5673.4,65536.0,0,1107.70,3114.81,17.49,2280.0
1340,4.346088,,,1.278297e-04,0.7434,1925.8,61.0,1126.9,5715.9,65536.0,0,1111.71,3109.70,17.53,2280.0
1350,4.532187,,,1.248528e-04,0.7183,1923.5,61.0,1126.9,5758.5,65536.0,0,1113.37,3110.75,17.67,2280.0
1360,4.464281,,,1.218891e-04,0.7601,1926.4,61.0,1126.9,5801.2,65536.0,0,1110.67,3109.19,17.51,2280.0
1370,4.443271,,,1.189400e-04,0.7225,1926.1,61.0,1126.9,5843.7,65536.0,0,1109.45,3110.91,17.48,2280.0
1380,4.502696,,,1.160066e-04,0.7635,1924.8,62.0,1126.9,5886.3,65536.0,0,1110.85,3112.30,17.62,2280.0
1390,4.504764,,,1.130904e-04,0.7774,1912.0,62.0,1126.9,5929.1,65536.0,0,1118.70,3134.02,17.61,2280.0
1400,4.514974,,,1.101925e-04,0.7169,1921.8,62.0,1126.9,5971.9,65536.0,0,1109.05,3121.59,17.54,2280.0
1410,4.513140,,,1.073143e-04,0.7148,1924.5,62.0,1126.9,6014.6,65536.0,0,1111.37,3112.42,17.54,2280.0
1420,4.336787,,,1.044571e-04,0.7357,1924.9,62.0,1126.9,6057.2,65536.0,0,1112.05,3111.11,17.58,2280.0
1430,4.519515,,,1.016219e-04,0.7283,1923.2,62.0,1126.9,6099.8,65536.0,0,1108.82,3117.17,17.62,2280.0
1440,4.383608,,,9.881024e-05,0.7496,1925.8,62.0,1126.9,6142.4,65536.0,0,1110.53,3109.03,17.53,2280.0
1450,4.435987,,,9.602318e-05,0.7226,1926.4,62.0,1126.9,6185.0,65536.0,0,1109.30,3110.96,17.65,2280.0
1460,4.336773,,,9.326200e-05,0.7589,1925.3,62.0,1126.9,6227.7,65536.0,0,1111.53,3111.82,17.48,2280.0
1470,4.331224,,,9.052790e-05,0.7450,1924.8,62.0,1126.9,6270.3,65536.0,0,1109.40,3113.52,17.66,2280.0
1480,4.342172,,,8.782209e-05,0.7777,1923.9,62.0,1126.9,6312.9,65536.0,0,1110.26,3115.01,17.60,2280.0
1490,4.305198,,,8.514570e-05,0.7463,1924.7,62.0,1126.9,6355.5,65536.0,0,1110.31,3111.34,17.61,2280.0
1500,4.413028,4.412738,82.495010,8.250000e-05,0.7334,1924.4,62.0,1126.9,6398.1,65536.0,0,1109.12,3115.22,17.58,2280.0
1510,4.432778,,,7.988609e-05,0.7100,1926.0,62.0,1126.9,6444.1,65536.0,0,1109.61,3111.72,17.50,2280.0
1520,4.330779,,,7.730510e-05,0.7687,1926.6,62.0,1126.9,6486.8,65536.0,0,1109.27,3111.31,17.61,2280.0
1530,4.280519,,,7.475822e-05,0.7016,1923.8,62.0,1126.9,6529.4,65536.0,0,1109.99,3116.42,17.49,2280.0
1540,4.352252,,,7.224653e-05,0.7376,1923.7,62.0,1126.9,6572.1,65536.0,0,1111.12,3115.25,17.52,2280.0
1550,4.361216,,,6.977115e-05,0.7506,1923.3,62.0,1126.9,6614.7,65536.0,0,1109.97,3116.63,17.50,2280.0
1560,4.336909,,,6.733312e-05,0.7544,1924.9,62.0,1126.9,6657.3,65536.0,0,1114.40,3109.05,17.52,2280.0
1570,4.274745,,,6.493357e-05,0.7731,1923.4,62.0,1126.9,6700.0,65536.0,0,1113.16,3113.09,17.49,2280.0
1580,4.407183,,,6.257350e-05,0.7790,1926.3,62.0,1126.9,6742.6,65536.0,0,1108.58,3112.14,17.49,2280.0
1590,4.368564,,,6.025401e-05,0.7384,1928.0,62.0,1126.9,6785.2,65536.0,0,1109.09,3107.59,17.46,2280.0
1600,4.385074,,,5.797606e-05,0.7670,1924.5,61.0,1126.9,6827.7,65536.0,0,1113.10,3111.46,17.53,2280.0
1610,4.347990,,,5.574067e-05,0.7509,1926.8,61.0,1126.9,6870.3,65536.0,0,1109.17,3109.85,17.63,2280.0
1620,4.378809,,,5.354880e-05,0.7428,1924.0,61.0,1126.9,6912.9,65536.0,0,1112.95,3112.58,17.46,2280.0
1630,4.405049,,,5.140145e-05,0.7493,1925.7,61.0,1126.9,6955.5,65536.0,0,1107.73,3114.40,17.60,2280.0
1640,4.324634,,,4.929955e-05,0.7519,1926.0,61.0,1126.9,6998.1,65536.0,0,1110.92,3110.50,17.57,2280.0
1650,4.293356,,,4.724400e-05,0.7349,1927.5,61.0,1126.9,7040.7,65536.0,0,1108.51,3108.78,17.97,2280.0
1660,4.439142,,,4.523571e-05,0.7496,1928.8,61.0,1126.9,7083.2,65536.0,0,1109.54,3105.70,17.51,2280.0
1670,4.382257,,,4.327557e-05,0.7518,1926.6,61.0,1126.9,7125.8,65536.0,0,1107.26,3113.03,17.55,2280.0
1680,4.329722,,,4.136443e-05,0.7289,1926.7,61.0,1126.9,7168.4,65536.0,0,1107.97,3105.19,17.37,2280.0
1690,4.443271,,,3.950315e-05,0.7730,1925.6,61.0,1126.9,7211.0,65536.0,0,1109.85,3111.48,17.50,2280.0
1700,4.292399,,,3.769253e-05,0.7481,1926.9,61.0,1126.9,7253.6,65536.0,0,1108.13,3109.12,17.43,2280.0
1710,4.320735,,,3.593336e-05,0.7799,1926.4,61.0,1126.9,7296.2,65536.0,0,1111.49,3108.17,17.63,2280.0
1720,4.282524,,,3.422641e-05,0.7399,1925.1,61.0,1126.9,7338.8,65536.0,0,1109.69,3111.44,17.40,2280.0
1730,4.318042,,,3.257244e-05,0.7425,1929.1,61.0,1126.9,7381.3,65536.0,0,1107.88,3107.00,17.56,2280.0
1740,4.288057,,,3.097218e-05,0.7198,1927.6,61.0,1126.9,7423.9,65536.0,0,1111.27,3106.49,17.50,2280.0
1750,4.225962,,,2.942632e-05,0.8013,1928.2,61.0,1126.9,7466.5,65536.0,0,1111.17,3104.68,17.51,2280.0
1760,4.245451,,,2.793554e-05,0.7386,1927.4,61.0,1126.9,7509.0,65536.0,0,1109.46,3108.64,17.61,2280.0
1770,4.405385,,,2.650048e-05,0.7504,1926.5,61.0,1126.9,7551.6,65536.0,0,1107.18,3110.40,17.47,2280.0
1780,4.150961,,,2.512178e-05,0.7530,1926.6,61.0,1126.9,7594.1,65536.0,0,1108.83,3110.96,17.63,2280.0
1790,4.277089,,,2.380007e-05,0.7557,1929.2,61.0,1126.9,7636.7,65536.0,0,1108.71,3104.40,18.24,2280.0
1800,4.379443,,,2.253590e-05,0.7619,1929.3,61.0,1126.9,7679.2,65536.0,0,1108.28,3106.47,17.58,2280.0
1810,4.320884,,,2.132984e-05,0.7602,1930.4,61.0,1126.9,7721.8,65536.0,0,1107.89,3103.22,17.49,2280.0
1820,4.249581,,,2.018240e-05,0.7659,1929.0,61.0,1126.9,7764.3,65536.0,0,1108.41,3106.08,17.68,2280.0
1830,4.382105,,,1.909411e-05,0.7706,1926.7,61.0,1126.9,7806.9,65536.0,0,1111.23,3106.48,17.48,2280.0
1840,4.366038,,,1.806542e-05,0.7531,1927.5,61.0,1126.9,7849.4,65536.0,0,1109.46,3107.15,17.43,2280.0
1850,4.396718,,,1.709681e-05,0.7541,1929.9,61.0,1126.9,7891.9,65536.0,0,1106.96,3106.65,17.66,2280.0
1860,4.337212,,,1.618866e-05,0.7337,1931.8,61.0,1126.9,7934.4,65536.0,0,1108.80,3100.74,17.65,2280.0
1870,4.361162,,,1.534142e-05,0.7376,1931.2,61.0,1126.9,7976.9,65536.0,0,1106.71,3104.31,17.51,2280.0
1880,4.386069,,,1.455543e-05,0.7793,1928.7,61.0,1126.9,8019.4,65536.0,0,1107.04,3109.14,17.55,2280.0
1890,4.250521,,,1.383106e-05,0.7686,1930.5,61.0,1126.9,8062.0,65536.0,0,1107.02,3104.79,17.49,2280.0
1900,4.305495,,,1.316859e-05,0.7414,1930.0,61.0,1126.9,8104.5,65536.0,0,1107.90,3105.68,17.53,2280.0
1910,4.311341,,,1.256835e-05,0.7627,1930.6,61.0,1126.9,8147.0,65536.0,0,1107.62,3102.34,17.56,2280.0
1920,4.238651,,,1.203058e-05,0.7837,1928.9,61.0,1126.9,8189.5,65536.0,0,1111.99,3103.43,17.61,2280.0
1930,4.173288,,,1.155551e-05,0.7426,1930.8,61.0,1126.9,8232.0,65536.0,0,1107.54,3103.94,17.68,2280.0
1940,4.325676,,,1.114337e-05,0.7290,1931.2,61.0,1126.9,8274.5,65536.0,0,1108.95,3101.61,17.55,2280.0
1950,4.307291,,,1.079432e-05,0.7690,1931.2,61.0,1126.9,8317.0,65536.0,0,1106.36,3104.05,17.65,2280.0
1960,4.329277,,,1.050853e-05,0.7506,1929.1,61.0,1126.9,8359.5,65536.0,0,1104.81,3110.03,17.54,2280.0
1970,4.251750,,,1.028612e-05,0.7702,1929.4,61.0,1126.9,8402.0,65536.0,0,1106.96,3107.65,17.66,2280.0
1980,4.319749,,,1.012719e-05,0.7720,1928.9,61.0,1126.9,8444.6,65536.0,0,1108.92,3106.71,17.49,2280.0
1990,4.245305,,,1.003180e-05,0.7441,1928.5,61.0,1126.9,8487.1,65536.0,0,1107.14,3109.27,17.54,2280.0
