step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
460,5.450623,,,2.760000e-04,0.7533,2124.5,61.0,1139.5,1780.0,65536.0,0,1166.10,2661.89,17.70,2280.0
470,5.430222,,,2.820000e-04,0.7452,2124.0,62.0,1139.5,1818.6,65536.0,0,1172.40,2656.89,17.61,2280.0
480,5.416146,,,2.880000e-04,0.8646,2126.1,61.0,1139.5,1857.2,65536.0,0,1167.03,2658.28,17.59,2280.0
490,5.335294,,,2.940000e-04,0.6802,2123.1,61.0,1139.5,1895.8,65536.0,0,1170.58,2659.41,17.67,2280.0
500,5.341921,5.282334,196.828705,3.000000e-04,0.7822,2126.3,61.0,1139.5,1934.4,65536.0,0,1165.37,2659.22,17.65,2280.0
510,5.305910,,,2.999682e-04,0.7838,2126.9,62.0,1139.5,1976.6,65536.0,0,1166.48,2657.29,17.55,2280.0
520,5.295545,,,2.998728e-04,0.6844,2126.8,62.0,1139.5,2015.2,65536.0,0,1165.91,2657.67,17.62,2280.0
530,5.236869,,,2.997139e-04,0.7907,2124.4,62.0,1139.5,2053.9,65536.0,0,1169.30,2658.85,17.65,2280.0
540,5.213778,,,2.994915e-04,0.7078,2126.4,62.0,1139.5,2092.5,65536.0,0,1165.30,2658.51,17.57,2280.0
550,5.256538,,,2.992057e-04,0.8110,2124.1,62.0,1139.5,2131.1,65536.0,0,1169.87,2659.10,17.69,2280.0
560,5.147844,,,2.988567e-04,0.6650,2124.0,62.0,1139.5,2169.8,65536.0,0,1166.94,2661.40,17.66,2280.0
570,5.206119,,,2.984445e-04,0.7281,2127.5,62.0,1139.5,2208.4,65536.0,0,1165.10,2657.74,17.56,2280.0
580,5.154092,,,2.979694e-04,0.7987,2124.6,62.0,1139.5,2247.0,65536.0,0,1168.17,2659.49,17.65,2280.0
590,5.063637,,,2.974317e-04,0.7552,2125.0,62.0,1139.5,2285.7,65536.0,0,1166.16,2660.65,17.59,2280.0
600,5.152575,,,2.968314e-04,0.7657,2125.5,62.0,1139.5,2324.3,65536.0,0,1169.89,2656.51,17.52,2280.0
610,5.157779,,,2.961690e-04,0.6987,2123.5,62.0,1139.5,2362.9,65536.0,0,1170.38,2659.18,17.54,2280.0
